Gene	Num.sgRNA	Library.ES	Initial.ES	Final.ES	EnrichmentRatio	pval	qval
hsa-mir-302d	4	1556.916667	3448.250000	2594.500000	-0.410408	0.5616750883490803	0.0360397088630919
hsa-mir-302e	4	2202.166667	2242.833333	2855.166667	0.348253	0.6031904847518403	0.0374884835083840
hsa-mir-302f	3	5725.111111	2590.444444	2064.222222	-0.327601	0.6926640133591118	0.0405403537866224
hsa-mir-3064	4	61.916667	4318.250000	2267.250000	-0.929503	0.0756054731484003	0.0093583010871568
hsa-mir-3065	4	1247.833333	2826.833333	2613.000000	-0.113480	0.6892306937678871	0.0404390086604017
hsa-mir-30a	4	584.000000	4116.333333	3118.416667	-0.400546	0.1191648813774159	0.0129560530679934
hsa-mir-30b	4	316.000000	4866.000000	1551.666667	-1.648918	0.0283468515664574	0.0045374976967017
hsa-mir-30c-1	4	1326.250000	5302.000000	2226.583333	-1.251705	0.0637985794427966	0.0082435046987286
hsa-mir-30c-2	4	2812.500000	3222.416667	1213.583333	-1.408870	0.0039386941437271	0.0011032798968122
hsa-mir-30d	4	49.333333	4746.916667	1882.666667	-1.334213	0.0724277066938887	0.0090519624101714
hsa-mir-30e	4	4159.416667	3963.500000	2461.916667	-0.686993	0.2426042647127254	0.0215796019900498
hsa-mir-31	4	325.750000	4050.833333	1106.666667	-1.871998	0.0056380025698190	0.0014418647503225
hsa-mir-3115	4	1852.583333	3244.416667	3256.416667	0.005326	0.9879032488067730	0.0495854063018242
hsa-mir-3116-1	4	1584.166667	1723.833333	2005.666667	0.218462	0.2522630440800363	0.0220909342177999
hsa-mir-3117	4	1904.583333	2158.333333	2364.083333	0.131363	0.7727479854349337	0.0430693753454948
hsa-mir-3118-1	1	6746.333333	13147.666667	15052.666667	0.195212	0.3419515834699638	0.0268956145199926
hsa-mir-3118-2	1	9624.000000	11124.666667	11266.000000	0.018213	0.9412770667139976	0.0481826976229961
hsa-mir-3118-3	1	5291.000000	10110.000000	9588.000000	-0.076481	0.8744711250667210	0.0462202874516307
hsa-mir-3118-4	2	6127.666667	4702.833333	4555.000000	-0.046079	0.8866257506623640	0.0466187580615441
hsa-mir-3118-5	1	8220.333333	14076.000000	12042.333333	-0.225122	0.4614311264396624	0.0322346600331675
hsa-mir-3119-1	4	4090.833333	2304.166667	711.583333	-1.695140	0.0309975622664646	0.0048576561636263
hsa-mir-3120	2	6756.666667	2025.666667	8278.333333	2.030944	0.0025972655621582	0.0008130643080892
hsa-mir-3121	4	3700.083333	1645.416667	2642.666667	0.683541	0.3031165999075762	0.0249193845586880
hsa-mir-3122	4	4435.166667	890.916667	990.166667	0.152381	0.8740880970618407	0.0462041643633683
hsa-mir-3123	4	3408.500000	1384.500000	1765.250000	0.350507	0.7667382232953387	0.0428920213746084
hsa-mir-3124	4	3742.416667	2193.083333	3534.916667	0.688716	0.3963229107385868	0.0294269393771881
hsa-mir-3125	4	3281.333333	1997.583333	2585.083333	0.371955	0.6657273983291231	0.0396858301087157
hsa-mir-3126	4	2067.000000	709.500000	2357.250000	1.732230	0.2112408465462952	0.0196908973650267
hsa-mir-3127	4	2588.000000	3880.083333	2216.583333	-0.807750	0.2612226085533418	0.0226091763405196
hsa-mir-3128	4	2604.083333	3510.333333	1853.250000	-0.921551	0.2656939584840826	0.0228625391560715
hsa-mir-3129	3	1995.222222	498.777778	693.555556	0.475614	0.4587823521026349	0.0321540445918555
hsa-mir-3130-1	4	2589.166667	3317.500000	3785.166667	0.190260	0.5087646048804716	0.0340911184816657
hsa-mir-3131	4	1718.500000	1642.250000	2793.250000	0.766271	0.5060651092465283	0.0339805601621522
hsa-mir-3132	4	1276.833333	1571.500000	2191.916667	0.480051	0.6123736043664760	0.0378385848535102
hsa-mir-3133	3	3114.000000	5948.666667	4036.111111	-0.559600	0.1836029929361327	0.0177814630550949
hsa-mir-3134	4	4458.583333	833.083333	1785.750000	1.099997	0.3265612519488708	0.0260963700018426
hsa-mir-3135a	4	5089.833333	677.250000	1018.000000	0.587977	0.5371284769620446	0.0351874884835084
hsa-mir-3135b	4	2524.500000	1637.583333	2421.750000	0.564482	0.3792070983202617	0.0287359498802285
hsa-mir-3136	4	5243.333333	752.333333	2887.833333	1.940544	0.1703745736047115	0.0168002579694122
hsa-mir-3137	4	2158.666667	2914.750000	3856.166667	0.403795	0.3526263630130579	0.0274322830292980
hsa-mir-3138	4	2630.250000	1768.583333	2059.083333	0.219408	0.6949212328726767	0.0406347890178736
hsa-mir-3139	4	1056.833333	1348.250000	1946.583333	0.529856	0.6786743205810957	0.0401096370001843
hsa-mir-3140	4	1189.500000	3231.083333	964.500000	-1.744165	0.0460702920375084	0.0065022111663903
hsa-mir-3141	4	1367.583333	436.916667	2628.250000	2.588672	0.1535591958681926	0.0154919845218353
hsa-mir-3142	2	9585.166667	6285.500000	4097.500000	-0.617284	0.3014999297110134	0.0248295559240833
hsa-mir-3143	4	2673.916667	4582.083333	2203.500000	-1.056207	0.0986032254426045	0.0113921135065414
hsa-mir-3144	4	3152.166667	2109.750000	1522.333333	-0.470788	0.6672453715168254	0.0397457158651189
hsa-mir-3145	3	1563.000000	4439.333333	4974.555556	0.164225	0.6709993581505818	0.0398447576930164
hsa-mir-3146	4	2299.416667	3590.916667	2610.333333	-0.460118	0.5024610719281668	0.0338377556661139
hsa-mir-3147	4	2160.000000	3683.833333	3226.916667	-0.191051	0.5893231611357205	0.0370001842638659
hsa-mir-3148	4	5055.416667	563.166667	1777.833333	1.658486	0.4353068418226935	0.0311428966279713
hsa-mir-3149	2	212.833333	8298.666667	8462.500000	0.028204	0.9306707598825043	0.0478325962778699
hsa-mir-3150a	4	98.083333	4362.750000	2659.916667	-0.713857	0.2699477701257508	0.0230882623917450
hsa-mir-3151	4	1061.583333	3683.833333	2092.583333	-0.815923	0.3926831549165926	0.0293117744610282
hsa-mir-3152	4	4074.583333	2612.166667	4631.833333	0.826336	0.0619352642000148	0.0080615441311959
hsa-mir-3153	4	716.250000	2803.833333	2782.416667	-0.011062	0.9880948243386323	0.0495992260917634
hsa-mir-3154	4	114.250000	4652.916667	3187.166667	-0.545861	0.0080005861506307	0.0018518518518519
hsa-mir-3155a	4	3370.500000	3111.166667	5084.916667	0.708768	0.0037522833788071	0.0010480007370555
hsa-mir-3156-1	4	4322.666667	2847.833333	1832.833333	-0.635789	0.4345137572494648	0.0310991339598305
hsa-mir-3156-2	1	10792.333333	12812.666667	12654.666667	-0.017901	0.9224571418568879	0.0476483324120140
hsa-mir-3156-3	3	3908.333333	3150.555556	3870.222222	0.296810	0.7512129961559938	0.0423415330753639
hsa-mir-3157	4	4044.250000	3011.583333	2305.166667	-0.385651	0.6021041682818499	0.0374424175419200
hsa-mir-3158-1	4	1623.666667	2451.833333	2075.083333	-0.240692	0.6986288822451689	0.0407384374424175
hsa-mir-3159	4	2061.666667	1154.250000	2731.333333	1.242650	0.2821740782320394	0.0237907683803206
hsa-mir-3160-1	4	1401.750000	2276.000000	2144.500000	-0.085859	0.8982141054995871	0.0469573429150544
hsa-mir-3161	4	5378.500000	1141.916667	3246.750000	1.507539	0.2623743927546186	0.0226713653952460
hsa-mir-3162	4	1430.166667	1267.833333	1024.916667	-0.306858	0.5347839849932595	0.0350907499539340
hsa-mir-3163	4	4129.083333	2385.083333	2728.416667	0.194024	0.7334226510466220	0.0418232909526442
hsa-mir-3164	4	2069.000000	4190.666667	2448.083333	-0.775527	0.2713269502790087	0.0231573613414409
hsa-mir-3165	4	1698.250000	4178.833333	4641.333333	0.151439	0.0248853438297216	0.0040975677169707
hsa-mir-3166	4	990.166667	4160.083333	2199.166667	-0.919655	0.1717691979147149	0.0169062096922793
hsa-mir-3167	4	1890.666667	1038.666667	2326.500000	1.163428	0.1241574207660267	0.0133821632577851
hsa-mir-3168	4	2146.666667	934.833333	2177.166667	1.219671	0.1493686206744342	0.0152294085129906
hsa-mir-3169	4	3394.916667	4602.166667	1544.666667	-1.575018	0.0272143348084673	0.0044016030956329
hsa-mir-3170	4	575.166667	4212.333333	1245.250000	-1.758184	0.0033801461486734	0.0009973281739451
hsa-mir-3171	2	9392.833333	6904.500000	4215.333333	-0.711890	0.1623568206424719	0.0161898839137645
hsa-mir-3173	4	3929.166667	2334.833333	928.916667	-1.329698	0.0963645481490383	0.0111963331490695
hsa-mir-3174	4	2191.583333	4268.416667	1382.916667	-1.625987	0.0053476237266887	0.0013934954855353
hsa-mir-3175	4	1302.833333	961.333333	2766.000000	1.524692	0.1879476346678712	0.0181016215220195
hsa-mir-3176	4	211.833333	5001.166667	3984.666667	-0.327806	0.4745883187192900	0.0327828450340888
hsa-mir-3177	4	1790.000000	534.166667	234.333333	-1.188728	0.5649749152610158	0.0361709968675143
hsa-mir-3178	4	412.916667	3891.583333	586.666667	-2.729744	0.0337757088847803	0.0051686014372582
hsa-mir-3179-1	4	718.666667	2896.750000	4571.250000	0.658154	0.0428153405991152	0.0061544131195872
hsa-mir-3179-3	3	3737.000000	3711.888889	3642.888889	-0.027071	0.9638937189086838	0.0488667772249862
hsa-mir-3180-1	4	1053.416667	1937.833333	1929.666667	-0.006093	0.9964415639654502	0.0499101713653952
hsa-mir-3180-2	1	5166.000000	17517.333333	10851.333333	-0.690911	0.0245980757548757	0.0040584116454763
hsa-mir-3180-3	4	3762.416667	2996.666667	3720.416667	0.312106	0.4105060632175713	0.0300626497143910
hsa-mir-3180-4	4	233.166667	4788.333333	3088.666667	-0.632539	0.1421586227755273	0.0147111663902709
hsa-mir-3180-5	3	5045.000000	3397.777778	4488.777778	0.401731	0.2799696623091192	0.0236779067624839
hsa-mir-3181	4	2236.666667	2894.000000	3673.583333	0.344123	0.6339210744074824	0.0385134512622075
hsa-mir-3182	4	3303.750000	1467.833333	2694.166667	0.876151	0.2114573764327780	0.0197024138566427
hsa-mir-3183	4	1149.666667	2828.666667	2484.083333	-0.187409	0.7628890479181061	0.0427561267735397
hsa-mir-3184	4	3383.833333	1762.333333	5067.500000	1.523787	0.1070838923995880	0.0120186106504514
hsa-mir-3185	4	371.833333	5293.916667	3720.916667	-0.508677	0.3705762032246673	0.0283213561820527
hsa-mir-3186	4	2277.583333	4327.333333	3757.166667	-0.203833	0.3750047526596426	0.0285286530311406
hsa-mir-3187	4	4141.666667	3622.333333	1652.416667	-1.132342	0.2367497616705548	0.0212916896996499
hsa-mir-3188	4	2721.666667	1002.750000	1407.583333	0.489258	0.6948455753242004	0.0406324857195504
hsa-mir-3189	4	1134.833333	3335.416667	3090.500000	-0.110027	0.8251470457132186	0.0446978072599963
hsa-mir-3190	4	3809.500000	3591.166667	3104.666667	-0.210014	0.3745022705481250	0.0285079233462318
hsa-mir-3192	4	3610.750000	859.333333	2531.250000	1.558560	0.2373796973150991	0.0213262391744979
hsa-mir-3193	4	43.166667	2782.083333	1335.583333	-1.058696	0.2313133741124409	0.0209231619679381
hsa-mir-3194	4	2508.666667	2200.083333	3457.750000	0.652275	0.2671851916919927	0.0229362447024139
hsa-mir-3195	4	3578.916667	4087.750000	4584.333333	0.165405	0.6419208411349366	0.0388036668509305
hsa-mir-3196	4	284.500000	3045.833333	1305.166667	-1.222603	0.2314833174496863	0.0209392850562005
hsa-mir-3197	4	2983.833333	1834.333333	2608.250000	0.507826	0.6854052333523382	0.0403238437442418
hsa-mir-3198-1	4	331.916667	2564.083333	2639.500000	0.041822	0.9569102327731858	0.0486479638842823
hsa-mir-3198-2	4	3214.583333	799.500000	2088.000000	1.384952	0.4258557412851303	0.0307144831398563
hsa-mir-3199-1	4	1481.750000	2757.500000	3111.750000	0.174365	0.5498248688181071	0.0356688778330569
hsa-mir-32	2	4417.500000	6437.333333	7447.000000	0.210196	0.4647062303340200	0.0323912843191450
hsa-mir-3200	4	1490.916667	2837.916667	3384.583333	0.254146	0.7190047568845359	0.0413580246913580
hsa-mir-3201	4	3102.250000	2071.833333	2186.166667	0.077495	0.8926276537109266	0.0467984153307536
hsa-mir-3202-1	4	3720.583333	1270.333333	2042.583333	0.685188	0.6105801019557050	0.0377740925004607
hsa-mir-320a	4	1919.916667	2034.416667	3145.083333	0.628483	0.3344775933397500	0.0264833241201400
hsa-mir-320b-1	4	2707.250000	892.666667	2967.583333	1.733095	0.1490241063610238	0.0152063755297586
hsa-mir-320b-2	4	1270.416667	1670.166667	2356.916667	0.496909	0.4281510722792128	0.0308158282660770
hsa-mir-320c-1	4	1105.833333	3748.500000	707.250000	-2.406021	0.0110589994008617	0.0023286346047540
hsa-mir-320c-2	4	4181.416667	3561.000000	3263.750000	-0.125752	0.8263698966143311	0.0447254468398747
hsa-mir-320d-1	4	2672.250000	3086.000000	2131.416667	-0.533925	0.1795018465516166	0.0174543946932007
hsa-mir-320d-2	4	2245.250000	859.750000	397.916667	-1.111451	0.0794860189513115	0.0097314354155150
hsa-mir-320e	4	1764.916667	1172.083333	2299.750000	0.972402	0.4430728021448370	0.0314906946747743
hsa-mir-323a	4	1934.083333	2816.416667	2941.250000	0.062569	0.8961422517735569	0.0469112769485904
hsa-mir-323b	4	1228.666667	1339.583333	1000.000000	-0.421784	0.6255137771334335	0.0382762115349180
hsa-mir-324	4	2463.750000	2142.500000	2207.083333	0.042846	0.9668185998877372	0.0489266629813894
hsa-mir-325	4	619.833333	2608.750000	3049.083333	0.225017	0.7933587928626297	0.0436935691910816
hsa-mir-326	4	320.416667	4133.833333	2212.833333	-0.901585	0.0693366592755302	0.0087318039432467
hsa-mir-328	4	205.750000	2242.416667	1554.833333	-0.528294	0.7319693383037253	0.0417772249861802
hsa-mir-329-1	4	2626.750000	1131.750000	1200.083333	0.084579	0.8761714146564300	0.0462709600147411
hsa-mir-329-2	1	9504.000000	7766.666667	13539.666667	0.801825	0.0902817865734566	0.0106066887783306
hsa-mir-330	4	953.500000	2574.250000	2728.333333	0.083868	0.9172179941414842	0.0474824949327437
hsa-mir-331	4	1859.250000	1858.583333	3126.750000	0.750460	0.3150074968671386	0.0255481850009213
hsa-mir-335	4	2346.916667	369.333333	3007.500000	3.025569	0.1292460034137743	0.0137391744978810
hsa-mir-337	4	593.083333	655.000000	1453.583333	1.150047	0.0778895283884955	0.0095840243228303
hsa-mir-339	4	1514.833333	3873.416667	3210.583333	-0.270771	0.6176410715537372	0.0380274553160125
hsa-mir-33a	4	3715.833333	1786.666667	3624.333333	1.020445	0.0897168769054553	0.0105468030219274
hsa-mir-33b	4	2614.250000	2112.583333	4591.583333	1.119983	0.0959167380314445	0.0111617836742215
hsa-mir-340	4	1061.166667	3357.166667	2318.000000	-0.534364	0.0833220101281675	0.0100308641975309
hsa-mir-342	4	2969.750000	2115.666667	1549.416667	-0.449387	0.6593671726999479	0.0394555002763958
hsa-mir-345	4	1175.166667	2660.166667	1988.500000	-0.419836	0.4509412214398010	0.0318016399484061
hsa-mir-346	4	115.500000	5182.166667	3343.166667	-0.632340	0.0480397655800446	0.0066680486456606
hsa-mir-34a	4	2819.333333	1383.416667	1727.250000	0.320241	0.4375402435436828	0.0312534549474848
hsa-mir-34b	4	1798.333333	2661.000000	3565.166667	0.422001	0.5871040946320967	0.0369287820158467
hsa-mir-34c	4	3218.416667	1704.666667	3126.833333	0.875213	0.1490523736055921	0.0152155887230514
hsa-mir-3529	4	2802.583333	4687.583333	3859.166667	-0.280555	0.2264682336357232	0.0206421595725078
hsa-mir-3605	4	1889.583333	2800.166667	1743.000000	-0.683940	0.2872030395303856	0.0240648608807813
hsa-mir-3606	4	2260.666667	404.750000	1485.666667	1.876007	0.1490125747144216	0.0151994656347890
hsa-mir-3607	1	12604.000000	8962.333333	12917.666667	0.527399	0.1321440857067154	0.0139787175234936
hsa-mir-3609	4	3776.166667	2363.750000	2402.000000	0.023159	0.9720046559039502	0.0490901971623365
hsa-mir-361	4	1213.083333	4100.416667	3213.083333	-0.351812	0.1942010295095407	0.0185599778883361
hsa-mir-3610	4	4087.666667	572.666667	2797.083333	2.288156	0.1531684227374114	0.0154551317486641
hsa-mir-3611	1	4345.000000	14767.333333	15484.666667	0.068431	0.4482602436400445	0.0316956882255390
hsa-mir-3612	4	4857.333333	3199.250000	3021.333333	-0.082548	0.9121072198094429	0.0473442970333518
hsa-mir-3613	4	3805.416667	774.166667	2352.250000	1.603325	0.3316436310547706	0.0263566427123641
hsa-mir-3614	4	285.083333	3539.916667	2680.166667	-0.401393	0.5318928000897550	0.0349871015293901
hsa-mir-3615	4	8.583333	5424.166667	3250.250000	-0.738851	0.1828430891904018	0.0177215772986917
hsa-mir-3616	4	1489.416667	987.666667	3250.166667	1.718418	0.0419958439012928	0.0060599778883361
hsa-mir-3617	4	4932.000000	3890.333333	1841.916667	-1.078686	0.0988871052258744	0.0114197530864198
hsa-mir-3618	4	4678.583333	1151.916667	2835.250000	1.299440	0.1440916731776009	0.0148700939745716
hsa-mir-3619	4	2728.166667	1215.666667	1864.000000	0.616654	0.5971973912996005	0.0372811866592961
hsa-mir-362	4	3103.750000	3846.416667	3541.250000	-0.119256	0.6802176649860205	0.0401626128616178
hsa-mir-3620	4	2909.166667	3730.416667	4977.083333	0.415964	0.1952619665808736	0.0186359867330017
hsa-mir-3621	4	1299.416667	2295.083333	3536.666667	0.623844	0.1585680640498256	0.0159065782200111
hsa-mir-3622a	4	4093.083333	3828.416667	4168.916667	0.122925	0.5045347905366433	0.0339206744057490
hsa-mir-3622b	1	12480.333333	7446.666667	14180.333333	0.929225	0.0532937386120496	0.0072162336465819
hsa-mir-363	4	1913.416667	1687.416667	4553.250000	1.432080	0.0048930852001150	0.0012921503593145
hsa-mir-3646	4	1670.250000	1854.416667	3220.500000	0.796319	0.3769942670489725	0.0286230882623917
hsa-mir-3648	4	3074.750000	3546.250000	3655.000000	0.043577	0.9369368157870634	0.0480306799336650
hsa-mir-3649	4	3371.666667	1112.916667	1746.000000	0.649708	0.3146219024602558	0.0255205454210429
hsa-mir-3650	4	2781.916667	1877.416667	3078.000000	0.713244	0.2016679886927568	0.0190505804311774
hsa-mir-3651	4	1297.333333	4055.250000	1932.250000	-1.069509	0.0254352665613629	0.0041781831582827
hsa-mir-3652	4	2750.666667	1336.583333	724.166667	-0.884156	0.6785762460653383	0.0401027271052147
hsa-mir-3653	4	1481.916667	4592.250000	3564.833333	-0.365367	0.4666788169256821	0.0324926294453658
hsa-mir-3654	4	1599.750000	4768.916667	3350.500000	-0.509285	0.2076894962844482	0.0194789939192924
hsa-mir-3655	4	2509.083333	4145.166667	1792.666667	-1.209323	0.0062926823163468	0.0015524230698360
hsa-mir-3656	4	2579.666667	2903.500000	4207.500000	0.535170	0.2844147469222328	0.0239128431914502
hsa-mir-3657	4	4628.416667	4039.666667	2124.583333	-0.927056	0.2014254522550601	0.0190344573429151
hsa-mir-3658	4	3188.083333	1519.000000	472.833333	-1.683718	0.1812545156624393	0.0175833793992998
hsa-mir-3659	4	2611.250000	3202.083333	4257.500000	0.410996	0.3507872787553524	0.0273401510963700
hsa-mir-365a	4	4010.916667	1174.416667	1427.166667	0.281209	0.8230551097789767	0.0446310116086236
hsa-mir-365b	4	4671.500000	1144.416667	1357.500000	0.246340	0.8238555796802742	0.0446471346968859
hsa-mir-3660	3	2954.111111	1865.777778	3688.111111	0.983105	0.2988480345371037	0.0247051778146306
hsa-mir-3661	3	2257.777778	3987.444444	4204.444444	0.076451	0.8847333359940216	0.0465519624101714
hsa-mir-3662	3	5323.555556	5697.666667	4671.111111	-0.286605	0.6102538181429433	0.0377602727105215
hsa-mir-3663	4	2605.416667	3822.750000	4230.833333	0.146331	0.5854688103701224	0.0368804127510595
hsa-mir-3664	4	1983.666667	2132.500000	2562.333333	0.264912	0.6602654450045947	0.0394923530495670
hsa-mir-3665	4	2035.750000	2561.666667	2602.916667	0.023046	0.9744585592881175	0.0491500829187396
hsa-mir-3666	4	1778.833333	3695.750000	1380.500000	-1.420676	0.0644669365661407	0.0083103003501013
hsa-mir-3667	4	4299.750000	2467.250000	2081.666667	-0.245165	0.7455161332338269	0.0422079417726184
hsa-mir-3668	2	6594.166667	6460.333333	4812.833333	-0.424722	0.2308385674956184	0.0208817025981205
hsa-mir-3669	3	5643.444444	1099.777778	1676.111111	0.607906	0.7073064153112565	0.0409987101529390
hsa-mir-367	4	1225.500000	3578.333333	2536.750000	-0.496306	0.2973831313829809	0.0246314722682882
hsa-mir-3670-1	4	1844.750000	2206.333333	1895.916667	-0.218755	0.8218872831703251	0.0445964621337756
hsa-mir-3671	3	3738.444444	3102.111111	4279.888889	0.464323	0.4890346892430658	0.0333033904551317
hsa-mir-3672	1	8258.000000	15178.000000	12629.333333	-0.265203	0.4233994379800858	0.0306108347153123
hsa-mir-3673	2	3738.833333	4018.000000	753.666667	-2.414479	0.2298262960943713	0.0208149069467477
hsa-mir-3674	4	5129.583333	1817.666667	4323.250000	1.250029	0.0353293145147813	0.0053298323198821
hsa-mir-3675	4	5004.500000	2802.750000	961.500000	-1.543484	0.0160256739513730	0.0030150175050673
hsa-mir-3677	4	2368.750000	2847.583333	3387.500000	0.250483	0.7139836356724589	0.0412152201953197
